UVW1            55278.8055091798        8.19112      0.0898842        10.5869      0.0954636
UVW1            55283.8716074065        7.84963       0.157269        10.3715       0.169037
UVW1            55285.5469212895        8.43391       0.179868        10.6186       0.188898
UVW1            55287.5506608812        8.45278       0.177846        10.5765       0.186368
UVW1            55289.3642719770        8.43353       0.171889        10.4246       0.179222
UVW1            55291.2334479457        8.49921       0.170017        10.4127       0.176698
UVW1            55293.2086491873        8.60636       0.192624        10.4809       0.199523
UVW1            55295.4481592113        8.29595       0.163482        10.3677       0.171486
UVW1            55297.3173356797        8.31679       0.149996        9.99564       0.155312
UVW1            55299.2244712776        8.71422       0.226343        10.9314       0.237191
UVW1            55303.7539120051        8.60705       0.181534        10.1975       0.186206
UVW1            55305.5502634109        8.14648       0.167557        10.4699       0.178099
UVW1            55309.6793296384        8.38141       0.225999        10.2946       0.235333
UVW1            55311.2459204192        7.91828       0.172400        10.3049       0.184305
UVW1            55313.0465757204        8.35318       0.174132        10.2517       0.181721
UVW1            55315.5278871418        8.59951       0.162405        10.6742       0.169592
UVW1            55319.4741379032        8.31911       0.161814        10.2472       0.169036
UVW1            55321.5864691893        8.43843       0.166955        10.6164       0.175419
