V               59686.8022710546        14.6032       0.473429        17.0436       0.464289
V               59687.5798855270        15.4549       0.488109        17.9447       0.474371
V               59688.2406163802        16.7917       0.934672        19.1932       0.894659
V               59693.4908827273        17.2054       0.623717        18.6597       0.587101
V               59697.4427669756        17.5846        1.06215        20.6223        1.01545
V               59698.6329716858        15.6789        1.00183        19.2482       0.985012
V               59703.3666639295        15.6861       0.988720        17.7286       0.952053
V               59705.3570584902        14.2471        1.33116        16.5550        1.30736
V               59708.6127329040        16.0982        1.41859        18.2028        1.36141
V               59710.0168554299        16.1441        1.41972        18.0922        1.35911
V               59721.4786625016        14.8230       0.851760        16.7259       0.826071
V               59725.9235760677        15.4153       0.437247        17.9440       0.425443
V               59763.5850494015        15.4795       0.389667        18.1320       0.380202
