54021.7178        35.9609        2.07117
54025.0611        24.2070        1.40499
54027.1714        18.0039        1.05341
54029.1177        15.4300       0.897234
54031.3559        10.2931       0.661810
54033.0621        9.88296       0.585612
54036.0606        7.03451       0.462273
54040.2429        4.99208       0.302681
54043.1876        3.87897       0.285168
54044.3292        3.97784       0.254077
54048.0904        3.06753       0.210223
54052.8220        2.29269       0.148564
54056.6416        1.97275       0.129289
54060.5271        1.70490       0.125139
54063.5704        1.67051       0.110395
54067.0394        1.68439       0.111459
54071.0523        1.22295      0.0842888
54079.6322       0.799286      0.0582494
54085.1500       0.624991      0.0450356
54089.4199       0.493470      0.0377232
54093.5423       0.378353      0.0305295
54097.3009       0.397083      0.0357029
54101.5545       0.240879      0.0206974
54106.5708       0.284148      0.0212975
54115.6919       0.241150      0.0195834
54121.8648       0.229294      0.0176571
54126.6902       0.214937      0.0166179
54129.3069       0.229213      0.0161652
54131.4726       0.213263      0.0221738
54132.0524       0.219552      0.0223051
54134.4015       0.202862      0.0239827
54136.4399       0.232861      0.0195178
54139.4844       0.199863      0.0168595
54144.2633       0.185864      0.0142719
54146.7372       0.173477      0.0132442
54149.7188       0.199147      0.0147948
54153.7050       0.214383      0.0164385
54181.5594       0.164714      0.0105830
