53423.2338  16.457   0.060
53426.7904  16.464   0.059
53472.6047  16.490   0.058
53831.3574  16.567   0.075
53919.1182  16.515   0.069
53920.0546  16.476   0.075
54398.0137  16.512   0.066
54405.9037  16.498   0.068
54578.3817  16.580   0.059
54686.1099  16.525   0.058
55075.5930  16.511   0.063
55348.8618  16.549   0.057
55866.4410  16.511   0.057
56261.9361  16.520   0.056
56641.5598  16.504   0.056
56870.1594  16.485   0.059
57082.0868  16.484   0.072
57085.5108  16.486   0.063
57237.4220  16.514   0.053
58028.8426  16.505   0.052
58883.5155  16.468   0.053
59158.2000  16.466   0.052
