54021.7221  14.453   0.055
54025.0635  14.659   0.058
54027.1754  14.820   0.060
54029.1201  15.136   0.059
54033.0662  15.402   0.064
54040.2436  16.046   0.071
54044.3306  16.316   0.086
54048.0915  16.569   0.106
54052.8228  16.867   0.101
54056.6425  17.019   0.107
54060.5275  17.176   0.145
54063.5718  17.252   0.113
54067.0420  17.401   0.113
54071.0548  17.676   0.128
54079.6350  18.310   0.192
54085.1526  19.048   0.271
54089.4215    NULL    NULL
54093.5435  19.851   0.354
54097.3025    NULL    NULL
54101.5555    NULL    NULL
54106.5723    NULL    NULL
54115.6932    NULL    NULL
54126.6923    NULL    NULL
54129.3100    NULL    NULL
54131.4733    NULL    NULL
54132.0556    NULL    NULL
54134.4020    NULL    NULL
54136.4408    NULL    NULL
54139.4869    NULL    NULL
54144.2645    NULL    NULL
54146.7395    NULL    NULL
54149.7227    NULL    NULL
54153.7078    NULL    NULL
54186.5065    NULL    NULL
