UVM2            58211.5879449560        3.01191       0.105501        3.66245       0.113984
UVM2            58213.7156060776        3.07652      0.0657353        3.76306      0.0711487
UVM2            58214.3817999056        2.91911      0.0499065        3.57374      0.0541183
UVM2            58215.3825990148        2.92825      0.0532068        3.60883      0.0578537
UVM2            58218.9045106280        2.90917       0.111592        3.68399       0.122840
UVM2            58220.8143932638        3.07743       0.173275        3.54168       0.182455
UVM2            58224.4625258190        2.95614       0.114456        3.54099       0.122887
UVM2            58226.1973901708        2.81675      0.0942059        3.33443       0.100687
UVM2            58229.5890962915        3.07683       0.125413        3.78469       0.136055
UVM2            58230.9156646989        3.04955      0.0878784        3.62609      0.0939123
UVM2            58244.2037442247        2.49930       0.115977        3.09056       0.126838
UVM2            58246.2639054954        3.06552       0.116217        3.72533       0.125473
UVM2            58249.5757543035        3.00220      0.0674004        3.62025      0.0725303
UVM2            58255.2632692242        2.92430      0.0698918        3.66194      0.0765583
UVM2            58259.4082281473        3.03397       0.110846        3.73202       0.120348
UVM2            58261.3332558786        3.03104      0.0720321        3.71775      0.0781182
UVM2            58264.4210986905        3.04266      0.0628279        3.65925      0.0675294
