54021.7464  93.204   3.562
54025.0586  77.125   3.019
54027.1675  69.524   2.762
54029.1152  58.248   2.383
54033.0580  42.227   1.813
54036.0592  32.435   1.590
54040.2421  23.315   1.169
54044.3277  16.194   0.973
54048.0893  12.201   0.817
54052.8212   9.524   0.610
54056.6408   8.343   0.550
54060.5266   6.921   0.550
54063.5693   5.865   0.414
54067.0371   5.252   0.374
54071.0498   4.265   0.323
54079.6293   1.547   0.184
54085.1473   0.824   0.137
54089.4185   0.642   0.132
54093.5483   0.296   0.089
54097.3086   0.301   0.100
54101.5523   0.104   0.100
54106.5688   0.109   0.091
54115.6910   0.068   0.093
54126.6876   0.047   0.086
54129.3041   0.038   0.079
54131.4721  -0.006   0.113
54132.0492   0.071   0.114
54134.4010  -0.134   0.119
54136.4378   0.025   0.089
54139.4833   0.021   0.091
54144.2610   0.016   0.081
54146.7362  -0.035   0.078
54149.7147   0.038   0.081
54153.7039  -0.052   0.079
54186.5184  -0.066   0.070
