54021.7254  30.081   1.176
54025.0654  20.001   0.858
54027.1784  16.029   0.740
54029.1220  12.748   0.609
54033.0673   7.055   0.612
54040.2442   3.504   0.236
54044.3317   2.776   0.207
54048.0922   2.104   0.179
54052.8233   1.395   0.116
54056.6430   1.404   0.114
54060.5277   1.149   0.148
54063.5726   1.122   0.093
54067.0437   1.013   0.085
54071.0567   0.737   0.069
54079.6371   0.388   0.046
54085.1545   0.298   0.037
54089.4225   0.182   0.032
54093.5447   0.124   0.024
54097.3040   0.063   0.023
54101.5569   0.063   0.022
54106.5737   0.052   0.019
54115.6938   0.011   0.018
54121.8710   0.020   0.015
54126.6942   0.009   0.016
54129.3121   0.003   0.014
54131.4736  -0.003   0.028
54132.0580   0.002   0.020
54134.1683  -0.094   0.042
54136.8757   0.007   0.018
54139.4876  -0.017   0.016
54144.2661   0.011   0.015
54146.7402   0.015   0.015
54149.7257   0.010   0.015
54153.7087   0.003   0.015
54186.2733  -0.011   0.012
