UVM2            53551.8875089921        4.24556      0.0852074        6.22117      0.0983835
UVM2            53556.7772809179        4.30494       0.101172        6.14060       0.115412
UVM2            53557.3779461039        4.12067      0.0871632        6.05650       0.100927
UVM2            53558.3067899849        3.31082       0.107949        5.16394       0.129383
UVM2            53559.5230372488        4.12135      0.0982405        5.98004       0.113195
UVM2            53560.1284269509        4.15000       0.128806        5.89972       0.146965
UVM2            53561.4603139050        4.25816       0.138490        6.06650       0.158012
UVM2            53562.3318334520        4.31641       0.139799        6.14512       0.159336
UVM2            53564.0073793777        4.22013       0.150756        6.06070       0.172599
UVM2            53565.0093718627        3.94077       0.115863        5.76424       0.134106
UVM2            53568.0241694297        2.47941       0.104937        4.30681       0.133156
UVM2            53573.0490884506        4.27137       0.137547        6.03489       0.156315
UVM2            53627.9728021431        4.28211      0.0954209        6.21584       0.109653
UVM2            54190.9958316186        4.07736       0.194145        5.93187       0.223859
UVM2            54192.5516375271        3.87608       0.114309        5.79734       0.133718
UVM2            54192.6161355507        3.67868       0.135859        5.57553       0.160160
UVM2            54192.6868676208        3.74751       0.189598        5.70324       0.223754
UVM2            54192.7526552435        3.83848       0.125345        5.85209       0.147854
UVM2            54192.8200089266        4.00414       0.127855        6.02449       0.149690
UVM2            54192.9498148765        3.78804       0.162570        5.87701       0.193378
UVM2            54194.2771681030        3.98127      0.0573641        5.93583      0.0669336
UVM2            54194.3407133389        4.02101      0.0819445        6.00494      0.0956388
UVM2            54194.4084147289        3.92379      0.0715315        5.88840      0.0837514
UVM2            55715.5295728566        3.84867      0.0840844        5.75236      0.0983405
UVM2            55715.5965237347        3.82945      0.0841282        5.70851      0.0982998
UVM2            55716.1948204101        3.97951       0.120424        5.97882       0.140960
UVM2            55716.2643047217        3.60719      0.0856503        5.50711       0.101387
UVM2            55717.0489829648        3.53621       0.182754        5.20929       0.213011
UVM2            55717.2568782745        2.76983       0.161304        4.28470       0.193647
UVM2            55717.3843592899        3.78607       0.235543        5.74225       0.277381
UVM2            55717.5853616064        3.91352       0.239832        5.97048       0.282682
UVM2            55717.7994602006        3.14159       0.213448        4.66083       0.250541
UVM2            55718.5436160802        3.97237       0.111402        5.95876       0.130404
UVM2            55718.6008963478        3.81917      0.0594466        5.70452      0.0695176
UVM2            55718.6644444996        3.86044      0.0750214        5.73027      0.0874456
UVM2            55720.1282722163        3.69792       0.166563        5.55832       0.195567
UVM2            55720.2621907443        3.49101       0.162434        5.38306       0.193218
UVM2            55720.3964043595        3.91618       0.171616        5.83915       0.200310
UVM2            55721.4051306732        3.66946       0.150952        5.52578       0.177380
UVM2            55721.4674238944        3.81418       0.169587        5.88157       0.201023
UVM2            55721.5347776371        3.68543       0.166463        5.66149       0.197324
UVM2            55721.6014439911        3.58249       0.164131        5.57122       0.195781
UVM2            55722.5436712294        3.70459       0.166833        5.61914       0.196613
UVM2            55722.6157857860        3.85285       0.170146        5.78758       0.199456
UVM2            55722.7461917750        3.57654       0.163773        5.42333       0.193242
UVM2            55722.8169253725        3.60281       0.164402        5.50388       0.194626
UVM2            55723.2084956910        3.67839       0.166439        5.79082       0.199502
UVM2            55723.2751668505        3.87774       0.170819        5.85915       0.200642
UVM2            55723.3419025615        3.24392       0.141903        5.19607       0.172145
UVM2            55724.6350971917        3.86931       0.118502        5.76425       0.138434
UVM2            55724.8356572278        3.67816       0.110965        5.63353       0.131473
UVM2            55725.3042584900        3.74730       0.108030        5.55263       0.126013
UVM2            55726.1677977946        3.68692      0.0988614        5.51420       0.115872
UVM2            55726.3018350205        3.70365      0.0993849        5.67323       0.117698
UVM2            55727.2997338427        3.65569       0.117079        5.64862       0.139258
UVM2            55727.4337717346        3.66764       0.117517        5.56271       0.138652
UVM2            55728.8452820512        4.02631      0.0975447        5.95221       0.113367
UVM2            55728.9836265002        3.62261      0.0952236        5.60015       0.113313
UVM2            55729.1048481879        3.87880      0.0929948        5.75322       0.108389
UVM2            55729.1722508259        3.95283      0.0945362        5.80047       0.109606
UVM2            55729.2389058690        3.79026      0.0924162        5.71382       0.108602
UVM2            55730.0389293334        3.93817       0.109587        5.85370       0.127653
UVM2            55730.2406855910        3.70618      0.0985735        5.62922       0.116334
UVM2            55730.3170397696        3.74365      0.0984231        5.69046       0.116104
UVM2            55730.4402911938        3.87875       0.107881        5.74714       0.125704
UVM2            55731.2517234576        3.89299      0.0995415        5.76217       0.115892
UVM2            55731.5093241632        3.78302       0.114548        5.62921       0.133870
UVM2            55731.7154856627        3.80633      0.0959605        5.69903       0.112400
UVM2            55731.8527269308        3.76589       0.104662        5.65928       0.122842
UVM2            55732.1802705387        3.84398       0.100548        5.84511       0.118516
UVM2            55732.3143505096        3.78590       0.100761        5.67367       0.118092
UVM2            55732.4478854719        3.77515      0.0913605        5.59303       0.106547
UVM2            55732.5792185091        3.79152       0.107594        5.62203       0.125492
UVM2            55732.9828064148        3.94478      0.0969837        5.83663       0.112831
UVM2            55733.3984015929        3.88541      0.0900085        5.84109       0.105519
UVM2            55733.5230214754        3.71141      0.0754237        5.62690      0.0889214
UVM2            55733.6497017881        3.56420       0.114279        5.33163       0.134123
UVM2            55734.2534021628        3.82787       0.105104        5.75116       0.123266
UVM2            55734.3874298423        3.92432       0.106389        5.76010       0.123386
UVM2            55734.5205727755        3.95940       0.102369        5.75834       0.118245
UVM2            55734.6555692200        2.63559      0.0886322        4.43915       0.110823
UVM2            55735.4599962966        3.81109      0.0861042        5.68472       0.100692
UVM2            55735.6560420548        4.00382       0.124660        5.81086       0.143717
UVM2            55735.7270130240        4.04391       0.108165        6.00822       0.125939
UVM2            55735.7936130301        3.89451       0.125774        5.71382       0.145863
UVM2            55736.0585119287        4.05954      0.0986642        6.00752       0.114649
UVM2            55736.1256022239        3.96862       0.106668        6.02137       0.125434
UVM2            55736.1924846955        3.93109       0.111583        5.78041       0.129489
UVM2            55737.0610906752        3.89896       0.188622        5.67452       0.217922
UVM2            55737.1291196630        3.91886       0.107000        5.84766       0.124961
UVM2            55737.1946637547        4.17704       0.169492        5.98640       0.194024
UVM2            55738.2653063419        3.83358       0.146964        5.73380       0.171988
UVM2            55739.8713062918        3.79215       0.120942        5.75963       0.142541
UVM2            55740.8738587406        3.72987       0.112253        5.56474       0.131343
UVM2            55740.9405128886        3.70996       0.111567        5.53625       0.130556
UVM2            55741.2745484114        3.96399      0.0986228        5.82692       0.114380
UVM2            55741.3419193807        3.95853      0.0988020        5.89258       0.115225
UVM2            55742.3490173863        3.88828      0.0930998        5.80232       0.108760
UVM2            55742.4891917799        3.93152       0.149697        5.87117       0.174943
UVM2            55743.3539666301        3.89810      0.0812635        5.71602      0.0942159
UVM2            55743.4094874994        3.74345       0.157640        5.57177       0.184241
UVM2            55744.7578278524        3.91657      0.0783904        5.90397      0.0919779
UVM2            55744.8135342542        3.58262       0.145165        5.45331       0.171600
UVM2            55745.6307515628        3.85427      0.0777220        5.70078      0.0904986
UVM2            55745.6829432049        3.82770       0.147869        5.78706       0.173812
UVM2            55750.1141984947        3.82796      0.0785925        5.67803      0.0916369
UVM2            55750.2402983177        3.98469      0.0848742        5.97256      0.0992636
UVM2            55754.1261303234        3.78077      0.0794412        5.69075      0.0932748
UVM2            55754.2544320859        3.87042      0.0786482        5.82955      0.0922947
UVM2            55758.0592169138        3.91267       0.118622        5.75016       0.137625
UVM2            55758.2598567284        3.86182       0.118437        5.76124       0.138386
UVM2            55758.5272667967        3.70565       0.113404        5.57761       0.133222
UVM2            55758.7279088539        3.76408       0.109494        5.67738       0.128656
UVM2            55762.0730477097        3.82164       0.110199        5.62777       0.128094
UVM2            55762.1452180003        3.74089      0.0828116        5.59656      0.0970011
UVM2            55766.0286349701        3.81196      0.0764840        5.66424      0.0892246
UVM2            55766.0926601291        3.92285      0.0877309        5.81501       0.102175
UVM2            55770.3105079811        3.70638      0.0826569        5.62941      0.0974705
UVM2            55770.5175333573        3.74689      0.0764610        5.66115      0.0899374
UVM2            55775.1928270399        3.95211       0.123116        5.80118       0.142695
UVM2            55775.2638835269        3.75765      0.0916028        5.59769       0.107087
UVM2            55775.3268910260        3.76238       0.121566        5.67081       0.142785
UVM2            55780.0086980918        3.64047       0.148232        5.55852       0.175381
UVM2            55780.3418760519        4.02587       0.145177        5.72392       0.165806
UVM2            55780.5472682286        3.43537       0.102435        5.48427       0.123815
UVM2            55780.6830434315        3.29854       0.143508        4.95546       0.169158
UVM2            55784.3066206696        3.75465       0.116741        5.76557       0.138283
UVM2            55784.7081628549        3.74062       0.122017        5.68473       0.143943
UVM2            55784.9742827900        3.76119       0.128520        5.67649       0.151116
UVM2            55788.2475470123        3.65358       0.117994        5.47325       0.138429
UVM2            55788.6494619776        3.76870      0.0764609        5.59573      0.0892435
UVM2            56230.0830945810        3.60469      0.0622454        5.50471      0.0736847
UVM2            56230.1504589836        3.65125      0.0627003        5.59520      0.0742911
UVM2            57540.3312739306        3.41521       0.124334        5.28594       0.148399
