UVM2            8496.58465802856        885.566        899.757       0.826001      0.0313838     0.00133273        1.11950      0.0354610
UVM2            8568.18585779890        3237.83        18885.5       0.417351      0.0117296    0.000902363       0.596428      0.0135532
