53541.6059        16.1918      0.0386735
54398.0067        16.1600      0.0418531
54405.8995        16.2640      0.0439547
54578.3777        16.2630      0.0394061
54686.1041        16.2197      0.0391212
55075.5884        16.2228      0.0391782
55348.8556        16.2319      0.0391557
55866.4349        16.2366      0.0393240
56261.9263        16.2043      0.0387156
56641.5575        16.2067      0.0393983
56870.1546        16.2351      0.0410255
57082.2186        16.2253      0.0409143
57085.5084        16.2165      0.0416527
57237.4144        16.2258      0.0384711
58028.8352        16.2889      0.0386893
58883.5121        16.3118      0.0390839
59158.1950        16.2522      0.0388748
