54021.7451  13.016   0.040
54025.0576  13.248   0.041
54027.1659  13.391   0.041
54029.1142  13.595   0.041
54033.0563  13.994   0.043
54036.0586  14.299   0.048
54040.2418  14.694   0.048
54044.3270  15.029   0.055
54048.0889  15.315   0.065
54052.8209  15.587   0.072
54056.6405  15.748   0.078
54060.5264  15.904   0.093
54063.5687  16.097   0.088
54067.0361  16.165   0.087
54071.0488  16.492   0.105
54079.6281  17.350   0.186
54085.1462  18.224   0.344
54089.4178  18.657   0.498
54093.5472  19.231   0.604
54097.3072  19.033   0.567
54101.5516  19.727   1.185
54106.5681    NULL    NULL
54115.6905    NULL    NULL
54126.6866    NULL    NULL
54129.3029    NULL    NULL
54131.4719    NULL    NULL
54132.0479    NULL    NULL
54134.4008    NULL    NULL
54136.4371    NULL    NULL
54139.4826    NULL    NULL
54144.2603    NULL    NULL
54146.7355    NULL    NULL
54149.7131    NULL    NULL
54153.7031    NULL    NULL
54186.5126    NULL    NULL
