53541.6059        14.6985       0.523554
54398.0067        15.1355       0.583446
54405.8995        13.7537       0.556801
54578.3777        13.7658       0.499622
54686.1041        14.3257       0.516184
55075.5884        14.2847       0.515457
55348.8556        14.1663       0.510889
55866.4349        14.1046       0.510852
56261.9263        14.5311       0.518155
56641.5575        14.4978       0.526085
56870.1546        14.1241       0.533691
57082.2186        14.2527       0.537090
57085.5084        14.3681       0.551212
57237.4144        14.2452       0.504752
58028.8352        13.4407       0.478950
58883.5121        13.1604       0.473743
59158.1950        13.9037       0.497821
