54021.7425  13.064   0.061
54025.0561  13.434   0.062
54027.1635  13.619   0.063
54028.4663  13.845   0.065
54029.1127  13.889   0.062
54033.0538  14.297   0.064
54036.0577  14.699   0.071
54040.2413  15.103   0.066
54043.0536  15.405   0.074
54044.3262  15.338   0.071
54048.0882  15.596   0.076
54052.8204  16.017   0.074
54056.6747  16.130   0.076
54058.5944  16.103   0.075
54060.5262  16.329   0.086
54063.5680  16.466   0.078
54067.0346  16.550   0.079
54071.0472  16.713   0.082
54079.6264  17.249   0.092
54085.1446  17.997   0.112
54089.4169  18.616   0.153
54093.5459  18.810   0.142
54097.3056  18.960   0.172
54101.5508  19.635   0.267
54106.5671  19.659   0.247
54115.6898    NULL    NULL
54121.8771    NULL    NULL
54126.6853    NULL    NULL
54129.3010    NULL    NULL
54131.4715    NULL    NULL
54132.0460    NULL    NULL
54134.4005    NULL    NULL
54136.4364    NULL    NULL
54139.4813    NULL    NULL
54144.2594    NULL    NULL
54146.7343    NULL    NULL
54149.7107    NULL    NULL
54153.7016    NULL    NULL
54163.0207    NULL    NULL
54174.2211    NULL    NULL
54175.8271    NULL    NULL
54179.5705    NULL    NULL
