V               54418.1397800911        2.81553       0.210636        3.33536       0.243424
V               54419.7145434734        3.03385       0.114940        3.40363       0.129872
V               54420.1813920313        3.10397       0.125353        3.48777       0.141824
V               54421.1859710510        2.96041      0.0975001        3.35343       0.110887
V               54429.1503734966        3.20311      0.0951202        3.58092       0.106715
V               54433.4086153158        2.97073      0.0906712        3.40456       0.103568
V               54436.4523696504        3.01633      0.0926166        3.34621       0.104636
V               54440.3062216332        2.90438       0.103951        3.22618       0.117734
V               54451.1728067789        2.99679       0.112420        3.47068       0.134263
V               54461.5223747776        2.93316       0.107190        3.44337       0.123678
V               54473.6049957168        3.00259      0.0577149        3.34893      0.0655929
V               55159.6692400142        2.89748       0.106881        3.34570       0.122333
