53423.2338   3.744   0.206
53426.7904   3.720   0.201
53472.6047   3.632   0.195
53831.3574   3.383   0.233
53919.1182   3.547   0.226
53920.0546   3.677   0.253
54398.0137   3.558   0.216
54405.9037   3.604   0.227
54578.3817   3.342   0.181
54686.1099   3.517   0.187
55075.5930   3.563   0.208
55348.8618   3.437   0.181
55866.4410   3.561   0.186
56261.9361   3.533   0.182
56641.5598   3.585   0.186
56870.1594   3.646   0.199
57082.0868   3.652   0.241
57085.5108   3.645   0.210
57237.4220   3.552   0.173
58028.8426   3.581   0.173
58883.5155   3.705   0.180
59158.2000   3.713   0.179
