54021.7451  13.016   0.026   5.000
54025.0576  13.247   0.027   5.000
54027.1659  13.390   0.027   5.000
54030.5216  13.638   0.028   5.000
54033.0563  13.993   0.030   5.000
54036.0586  14.297   0.036   5.000
54040.2418  14.691   0.036   5.000
54044.3270  15.025   0.045   5.000
54048.0889  15.311   0.055   5.000
54052.8209  15.582   0.060   5.000
54056.6405  15.832   0.071   3.000
54060.5264  16.017   0.077   3.000
54063.5687  16.176   0.072   3.000
54067.0361  16.257   0.073   3.000
54071.0488  16.495   0.075   3.000
54079.6281  17.387   0.090   3.000
54085.1462  18.309   0.122   3.000
54089.4178  18.766   0.160   3.000
54093.5472  19.308   0.155   3.000
54097.3072  19.292   0.169   3.000
54101.5516  19.880   0.312   3.000
54106.5681    NULL    NULL   3.000
54115.6905    NULL    NULL   3.000
54126.6866    NULL    NULL   3.000
54129.3029    NULL    NULL   3.000
54131.4719    NULL    NULL   3.000
54132.0479    NULL    NULL   3.000
54134.4008    NULL    NULL   3.000
54136.4371    NULL    NULL   3.000
54139.4826    NULL    NULL   3.000
54144.2603    NULL    NULL   3.000
54146.7355    NULL    NULL   3.000
54149.7131    NULL    NULL   3.000
54153.7031    NULL    NULL   3.000
54186.5126    NULL    NULL   3.000
54407.7256    NULL    NULL   3.000
54541.1621    NULL    NULL   3.000
54842.6437    NULL    NULL   3.000
54891.5859    NULL    NULL   3.000
55565.8057    NULL    NULL   3.000
55974.7853    NULL    NULL   3.000
55979.2307    NULL    NULL   3.000
56095.9985    NULL    NULL   3.000
56339.1762    NULL    NULL   3.000
