B               54740.8870804966        15.4056       0.253638        17.1715       0.247986
B               54802.9402002362        15.1145       0.498065        17.3922       0.491257
B               54892.5233902792        14.8735       0.200647        17.2619       0.196484
B               55228.7691027108        10.4899       0.175826        13.0232       0.183589
B               55256.5413863114        14.7036       0.228675        17.1926       0.224784
B               55270.1973634297        15.3564       0.236462        17.7214       0.230055
B               55287.9628918520        14.6273       0.293942        16.7446       0.287340
B               55290.9669662947        15.3920       0.316421        17.6049       0.307924
B               55593.2158843852        14.8547       0.294095        17.1323       0.287701
B               55594.0729568508        14.6581       0.385994        16.5396       0.376370
B               56110.5741341761        14.5030       0.331759        16.8668       0.330137
B               56112.7094874876        14.5663       0.329732        17.3244       0.329666
B               56705.8731181091        14.0860       0.277387        16.9391       0.276140
B               57022.7999467924        13.5983       0.199568        16.3088       0.199603
B               57571.9785224320        9.56799       0.177744        10.3528       0.185144
B               57844.1354386737        13.1924       0.222207        16.0451       0.223823
B               58650.7767271814        13.4189       0.226613        15.8067       0.228021
B               58758.4180665379        12.0717       0.194155        15.1041       0.200561
