U               53784.9288647142        17.8796      0.0552893        20.6863      0.0526728
U               53788.5218316289        18.5619       0.114618        20.7918       0.107639
U               53789.5258606733        18.6635       0.178897        20.9782       0.168009
U               53790.5313867275        18.4490       0.146219        20.7558       0.137605
U               53791.5358279548        18.3289       0.115519        20.7786       0.109014
U               53792.7748309090        18.3130       0.170308        20.6911       0.160658
U               53793.5400712364        18.1729       0.267711        20.5838       0.252994
U               53794.3532687789        18.4397       0.139638        20.8065       0.131555
U               53796.5232846835        18.5771       0.136582        20.9830       0.128603
U               53797.2301040785        18.5696       0.117893        20.8784       0.110908
U               53802.5182194114        18.7752       0.142563        21.0975       0.133990
U               53803.4284216021        18.5339       0.149043        20.7587       0.140276
U               53805.2707345560        18.7065       0.131121        21.0646       0.123403
U               53808.5530658104        18.3888       0.174442        20.7977       0.164903
U               53809.1431054580        18.5976       0.153833        21.0352       0.145183
U               53810.1472892496        18.4617       0.153326        20.7248       0.144693
U               53811.3850223129        18.7814       0.153897        21.2903       0.145169
U               53814.9012859748        18.6516       0.122290        21.0730       0.115500
U               53815.1367309690        18.7660       0.107953        21.0828       0.101739
U               53942.2252145591        18.9200       0.107941        21.4402       0.101494
U               54508.3439746751        17.3444       0.168715        20.1740       0.161968
U               55545.6131941332        17.1702       0.155283        20.1253       0.148752
U               55743.9234543312        16.5242       0.152905        19.5266       0.148939
U               56216.8982560365        16.6479       0.144372        19.6772       0.139145
U               56550.7291486594        16.0572       0.137048        19.2692       0.133282
U               56672.5343815326        16.5266       0.131944        19.0220       0.126920
U               56870.8065838572        16.1289       0.144526        19.4654       0.141019
U               56915.8156031938        15.6414       0.171072        18.5668       0.166492
U               56918.3501884597        16.0616       0.216449        19.0645       0.209899
U               56945.4404260279        16.4178       0.168913        19.4389       0.163194
U               56950.2725977688        15.8494       0.204642        19.1236       0.199653
U               56953.0306475149        16.7515       0.353467        19.1809       0.337610
U               57327.9901980194        13.3167       0.142729        15.8422       0.141965
U               57332.7763050180        17.1450       0.362353        19.6575       0.345347
U               57334.6355108442        16.4327       0.337116        19.3499       0.325362
U               57425.3361356081        15.1657       0.281111        18.0902       0.277954
U               57448.3053793050        15.9618       0.127067        18.8674       0.123921
U               57601.0426003071        16.0538       0.230802        19.2009       0.225051
U               57602.6045837761        15.9248       0.210209        19.0505       0.205166
U               57605.5000269259        15.5752       0.344938        18.0676       0.336234
